province,month,day,PM2.5,PM10,SO2,NO2,CO,O3,SO2-AQI,NO2-AQI,PM10-AQI,CO-AQI,PM2.5-AQI,O3-AQI,AQI,data,type
江西省,12,16,47.72063158508736,68.50321707568854,12.17088083486379,26.320939020703168,1.0107292908286671,36.68751111831326,12.17088083486379,32.90117377587896,59.25160853784427,25.268232270716677,65.9007894813592,18.34375555915663,65.9007894813592,47.72063158508736,PM2.5
江西省,12,17,53.23372128369255,80.23005880777472,19.091894075184403,27.539155845441943,1.002927547909277,37.45113611118613,19.091894075184403,34.42394480680243,65.11502940388736,25.073188697731926,72.7921516046157,18.725568055593065,72.7921516046157,53.23372128369255,PM2.5
江西省,12,18,44.73734446027415,74.75925508576556,16.328312353706405,27.95870205246164,0.9136746081582312,36.62309978686148,16.328312353706405,34.94837756557705,62.37962754288278,22.84186520395578,62.17168057534269,18.31154989343074,62.37962754288278,74.75925508576556,PM10
江西省,12,19,49.43860752091623,85.72528574852805,19.0691994124249,36.63802556161736,0.9592963274305745,22.367120086035644,19.0691994124249,45.7975319520217,67.86264287426403,23.982408185764363,68.04825940114529,11.183560043017822,68.04825940114529,49.43860752091623,PM2.5
江西省,12,20,38.61377136599206,52.52490007772317,11.854075895241783,27.388554435096662,0.8241617602045409,24.45450445895377,11.854075895241783,34.235693043870825,51.26245003886159,20.604044005113522,54.51721420749007,12.227252229476886,54.51721420749007,38.61377136599206,PM2.5
江西省,12,21,45.54298068211827,58.70657871608238,17.465883611816324,27.388029796254283,0.7948494455097618,20.36984505482634,17.465883611816324,34.235037245317855,54.353289358041195,19.871236137744045,63.17872585264784,10.18492252741317,63.17872585264784,45.54298068211827,PM2.5
江西省,12,22,79.91876086998924,93.21966885431858,29.004751180851894,26.59535671967747,0.8177700666048483,25.29736204626479,29.004751180851894,33.24419589959683,71.60983442715929,20.444251665121207,106.14845108748655,12.648681023132395,106.14845108748655,79.91876086998924,PM2.5
江西省,12,23,126.17547436936208,141.51244693293603,41.536967077189,28.096973188885293,1.0661301697905976,23.654251300887665,41.536967077189,35.12121648610662,95.75622346646801,26.65325424476494,165.96496338480296,11.827125650443833,165.96496338480296,126.17547436936208,PM2.5
江西省,12,24,56.48834961355985,80.91895525479093,16.695179701801138,21.890952493593094,0.8848319893078137,54.08957697931483,16.695179701801138,27.363690616991367,65.45947762739547,22.120799732695342,76.86043701694982,27.044788489657414,76.86043701694982,56.48834961355985,PM2.5
江西省,12,25,52.97684377532004,74.33258616955354,14.436727220211623,24.547401718462105,0.8992849622937634,33.23432764138714,14.436727220211623,30.684252148077633,62.16629308477677,22.482124057344084,72.47105471915006,16.61716382069357,72.47105471915006,52.97684377532004,PM2.5
江西省,12,26,26.678265232164186,39.11297252043609,8.378504727158692,24.109430618199227,0.9314528060612063,18.91604844606192,8.378504727158692,30.136788272749033,39.11297252043609,23.286320151530155,38.11180747452027,9.45802422303096,39.11297252043609,39.11297252043609,PM10
江西省,12,27,16.223337239747448,26.926838665547336,9.76046753932672,18.835933089435652,0.7982516062286563,23.759730461927656,9.76046753932672,23.544916361794566,26.926838665547336,19.95629015571641,23.176196056782068,11.879865230963828,26.926838665547336,26.926838665547336,PM10
江西省,12,28,23.83894334536692,36.535348939108864,9.508034552296586,14.840101025855706,0.5869307581159187,35.16100680077664,9.508034552296586,18.55012628231963,36.535348939108864,14.673268952897967,34.055633350524175,17.58050340038832,36.535348939108864,36.535348939108864,PM10
江西省,12,29,30.37961420878422,53.28355589915794,11.96556302140538,15.57023409601061,0.5606977041658414,40.41439045498059,11.96556302140538,19.462792620013264,51.641777949578966,14.017442604146035,43.39944886969174,20.207195227490296,51.641777949578966,53.28355589915794,PM10
江西省,12,30,45.48898425055667,62.86802525252526,15.388516357874646,21.89841568912536,0.5964850094078036,29.2978889369032,15.388516357874646,27.3730196114067,56.43401262626263,14.91212523519509,63.11123031319583,14.6489444684516,63.11123031319583,45.48898425055667,PM2.5
江西省,12,31,35.373864605277376,45.92147876492195,10.829895585009334,17.584260266059285,0.6642261113811917,28.500051250772728,10.829895585009334,21.980325332574107,45.92147876492195,16.60565278452979,50.46733075659672,14.250025625386364,50.46733075659672,35.373864605277376,PM2.5
河北省,1,1,74.5626851502051,121.84315529393685,28.10924971857676,54.7374259371886,1.572801809632145,20.659533317391066,28.10924971857676,68.42178242148574,85.92157764696842,39.32004524080362,99.45335643775637,10.329766658695533,99.45335643775637,74.5626851502051,PM2.5
河北省,1,2,52.97875141643965,84.74695505720439,20.152644550515067,41.47186809568171,1.357035282107515,22.29835685701124,20.152644550515067,51.839835119602135,67.3734775286022,33.925882052687875,72.47343927054956,11.14917842850562,72.47343927054956,52.97875141643965,PM2.5
河北省,1,3,32.998788530274474,55.49343817768358,14.215872608060666,30.984323056692244,0.888333862861706,31.535703798031488,14.215872608060666,38.730403820865305,52.746719088841786,22.208346571542652,47.14112647182068,15.767851899015744,52.746719088841786,55.49343817768358,PM10
